url,get_date,page_status,directory,cod,status,last_status,last_update,Dati_relativi_al_lotto_description,Dati_relativi_al_lotto_INDIRIZZO,Dati_relativi_al_lotto_LOTTO,Dati_relativi_al_lotto_NUMERO_BENI,Dati_relativi_al_lotto_GENERE,Dati_relativi_al_lotto_CATEGORIA,Dati_relativi_al_lotto_VALORE_DI_STIMA,Dati_relativi_ai_beni_tipo,Dati_relativi_ai_beni_description,Dati_relativi_ai_beni_INDIRIZZO,Dati_relativi_ai_beni_PIANO,Dati_relativi_ai_beni_DISPONIBILITÀ,Dati_relativi_ai_beni_VANI,Dati_relativi_ai_beni_METRI_QUADRI,Dati_relativi_ai_beni_METRI_QUADRI_MIN,Dati_relativi_ai_beni_METRI_QUADRI_MAX,Dati_relativi_ai_beni_CERTIFICAZIONE_ENERGETICA,Dati_relativi_ai_beni_DATI_CATASTALI,Dati_relativi_alla_Vendita_DATA_E_ORA_UDIENZA,Dati_relativi_alla_Vendita_DATA_E_ORA_VENDITA,Dati_relativi_alla_Vendita_TIPO_VENDITA,Dati_relativi_alla_Vendita_MODALITA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_DELLA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_PRESENTAZIONE_OFFERTA,Dati_relativi_alla_Vendita_TERMINE_PRESENTAZIONE_OFFERTE,Dati_relativi_alla_Vendita_PREZZO_BASE,Dati_relativi_alla_Vendita_OFFERTA_MINIMA,Dati_relativi_alla_Vendita_RIALZO_MINIMO_IN_CASO_DI_GARA,Dati_relativi_alla_Vendita_DEPOSITO_CAUZIONALE,Dati_relativi_alla_Vendita_DEPOSITO_IN_CONTO_SPESE,Dati_relativi_alla_Vendita_DATA_INIZIO_GARA,Dati_relativi_alla_Vendita_DATA_FINE_GARA,Dettaglio_procedura_e_contatti_TRIBUNALE,Dettaglio_procedura_e_contatti_TIPO_PROCEDURA,Dettaglio_procedura_e_contatti_RUOLO,Dettaglio_procedura_e_contatti_RUOLO_1,Dettaglio_procedura_e_contatti_RUOLO_2,Numero_dei_Creditori,Dettaglio_procedura_e_contatti_DELEGATO_ALLA_VENDITA,Dettaglio_procedura_e_contatti_RECAPITI,Dettaglio_procedura_e_contatti_EMAIL,Dettaglio_procedura_e_contatti_CUSTODE_GIUDIZIARIO,Dettaglio_procedura_e_contatti_GIUDICE,Dettaglio_procedura_e_contatti_IVG,zip,asd,Dati_relativi_ai_beni_DENUNCIA_CATASTALE,Dati_relativi_alla_Vendita_RIALZO_MINIMO,Dettaglio_procedura_e_contatti_ENTE,Dettaglio_procedura_e_contatti_COMMISSARIO_LIQUIDATORE,Dettaglio_procedura_e_contatti_LIQUIDATORE_GIUDIZIALE,Dettaglio_procedura_e_contatti_CURATORE,Dettaglio_procedura_e_contatti_PROFESSIONISTA_DELEGATO,Dettaglio_procedura_e_contatti_COMMISSARIO_GIUDIZIALE,Dati_relativi_alla_Vendita_PRESENTAZIONE_DOMANDA,Dettaglio_procedura_e_contatti_CURATORE_FALLIMENTARE
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-angiolo-cassioli-80-1810771,2021-02-25 22:16,OK,"media/Comune Roma, Roma, Italia/1810771",COD. 2798913,GARA ARCHIVIATA,ABITAZIONE DI TIPO ECONOMICO,SOSPESA,"Quota pari a 1/1 del diritto di proprietà su immobile sito in Roma – quartiere Alessandrino - Via Angiolo Cassioli 80 e precisamente: appartamento posto al piano 6 dell’edificio A, distinto con l’interno n. 21, composto da un ingresso, un doppio soggiorno, un disimpegno, una cucina, 2 camere da letto, un bagno e un lungo balcone coperto ad L, per una superficie convenzionale di mq. 106,80 e una cantina distinta con il n. 21, posta al piano interrato, per una superficie convenzionale di mq. 1,20.","Via Angiolo Cassioli 80, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO ECONOMICO,"Quota pari a 1/1 del diritto di proprietà su immobile sito in Roma – quartiere Alessandrino - Via Angiolo Cassioli 80 e precisamente: - appartamento posto al piano sesto dell’edificio A, distinto con l’interno numero 21 (ventuno), composto da un ingresso, un doppio soggiorno, un disimpegno, una cucina, due camere da letto, un bagno e un lungo balcone coperto ad L, per una superficie convenzionale di mq. 106,80, confinante con appartamento interno ventiquattro, vano scala, chiostrina, appartamento interno ventidue, salvo altri; - cantina distinta con il numero 21 (ventuno), posta al piano interrato, per una superficie convenzionale di mq. 1,20, confinante con il corridoio di accesso, cantine numero venti e ventidue, salvo altri. L’immobile è identificato al Catasto Fabbricati del Comune di Roma al Foglio 954, part. 279, sub. 21, z.c. 5, cat. A/3, classe 3, cons. 6 vani, sup. cat. totale 108 mq, totale escluse aree scoperte 100 mq, rendita euro 1.131,04, indirizzo: Via Angiolo Cassioli 80, piano 6-S1, interno 21. Il fabbricato di cui fa parte lunità immobiliare oggetto di pignoramento è stato edificato in forza del Progetto edilizio n. 59474/1962 e successiva variante n. 51947/1967. La costruzione è antecedente al 01/09/1967. Limmobile risulta regolare per la legge n° 47/1985. Non sono presenti vincoli artistici, storici o alberghieri. Non sono presenti diritti demaniali o usi civici. Limmobile risulta abitabile, giusta licenza N. 121 del 19/02/1974 rilasciata dal Sindaco di Roma su domanda n. 3806/69 protocollo XV Ripartizione, presentata dalla Cooperativa Rinascita del Tranviere. Non sussiste corrispondenza tra la planimetria catastale e lo stato dei luoghi e, precisamente, ci sono: 1) difformità interne, quali lo spostamento e l’abbattimento di tramezzature, sanabili con una CILA tardiva o in sanatoria e con aggiornamento Docfa della Planimetria Catastale, per un costo totale di circa euro 2.500,00. 2) Difformità sui prospetti: le finestre dellingresso del disimpegno e del bagno che prospettano nella chiostrina condominiale comune, risultano essere più piccole e posizionate a distanze diverse le une dalle altre; la finestra della cucina che esce sul balcone e prospetta verso lesterno delledificio risulta essere più piccola e in diversa posizione rispetto alla planimetria catastale. Detti interventi sono sanabili con una pratica edilizia DIA per laccertamento di conformità ad un costo di circa euro 25.600,00. Formalità: Atto di pignoramento del 05/06/2017 trascritto presso la Conservatoria dei Registri immobiliari di Roma 1 del 19/06/2017 al n. XXXXX del Registro Particolare. Stato di occupazione: l’immobile è occupato dall’ex coniuge e dal figlio maggiorenne del debitore esecutato, in virtù di provvedimento di assegnazione del Tribunale Civile di Roma del 21.09.2017, non trascritto e successivo alla notificazione dell’atto di pignoramento (5/06/2017); è in corso la procedura di liberazione. Il tutto come meglio descritto nell’elaborato peritale depositato in atti.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-antonio-conti-n-67-1828426,2021-02-25 23:12,OK,"media/Comune Roma, Roma, Italia/1828426",COD. 4198764,DA BANDIRE TRA PIÙ DI 15 GIORNI,APPARTAMENTO,,"APPARTAMENTO SITO NEL COMUNE DI ROMA (RM), ALLA VIA ANTONIO CONTI N. 67, FACENTE PARTE DI UN COMPRENSORIO IMMERSO NEL VERDE COMPOSTO DA N° 3 EDIFICI MULTISCALA AD USO RESIDENZIALE E DUE PISCINE, ATTREZZATURE CON RELATIVI SPOGLIATI E SERVIZI.","VIA ANTONIO CONTI N. 67, Roma (RM)",2,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,APPARTAMENTO,"APPARTAMENTO SITO NEL COMUNE DI ROMA (RM), ALLA VIA ANTONIO CONTI N. 67, FACENTE PARTE DI UN COMPRENSORIO IMMERSO NEL VERDE COMPOSTO DA N° 3 EDIFICI MULTISCALA AD USO RESIDENZIALE E DUE PISCINE, ATTREZZATURE CON RELATIVI SPOGLIATI E SERVIZI.","VIA ANTONIO CONTI N. 67, Roma (RM)",3-4,,,,,,,,,2021-04-07 10:00,senza incanto,Presso il venditore,VIA ZOE FONTANA N. 3 - Roma 00131,,2021-04-06 12:00:00,175305.0,175305.0,5000.0,,3%,,,Roma,FALLIMENTARE (nuovo rito),413 / 2017,413.0,2017.0,,,Tel. 0683751500,pvp@visiteivgroma.it,,GENNA MARCO,"IVG DI ROMA
(Procede alle operazioni di vendita)
(Gestisce la visita del bene)",123,,,,,,,FAVA FABIO,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-arzachena-n-23-1808770,2021-02-25 23:42,OK,"media/Comune Roma, Roma, Italia/1808770",COD. 4193147,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Pirna proprietà di appartamento int.2, p. 1 e cortile esclusivo esterno in Roma, Via Arzachena n. 23.Censito al catasto Fabbricati Comune Roma al Fg.1023, Part. 1037, Sub. 3, Zc. 6, Cat A/2, Classe 4, Consistenza 6,5, R.C. €. 772,1 e Fg 1023, Part 1037, Sub. 502, Cat C/O, Consistenza 300, P. T. L’esperto stimatore ha riscontrato un frazionamento dellappartamento in due unità immobiliari, sebbene privo di titolo autorizzativo. Limmobile non risulta regolare per la legge n. 47/1985.","VIA ARZACHENA N. 23, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Piena proprietà di appartamento interno 2, piano 1 e cortile esclusivo esterno siti in Roma, Via Arzachena n. 23. Dati catastali: Censito al catasto Fabbricati del Comune di Roma al Foglio 1023, Particella 1037, Sub. 3, Zc. 6, Categoria A/2, Classe 4, Consistenza 6,5, Rendita Catastale €. 772,1 e Foglio 1023, Particella 1037, Sub. 502, Categoria C/O, Consistenza 300, Piano T. L’esperto stimatore ha riscontrato un frazionamento dellappartamento in due unità immobiliari, sebbene privo di titolo autorizzativo. Confini: l’appartamento confina a Nord e a ovest con corti private, a sud con distacco verso Via Arzachena e ad est con distacco su altra proprietà del medesimo fabbricato. Regolarità edilizia: limmobile non risulta regolare per la legge n. 47/1985. La costruzione non è antecedente al 01/09/1967. Limmobile non risulta agibile. Dalle ricerche effettuate dall’esperto stimatore presso l’Ufficio Condono Edilizio del Comune di Roma è emerso che per labitazione int. 2 posta al piano primo è stata presentata domanda di sanatoria e ritirata la relativa Concessione - Pratica n. 9249 del 17/03/1986 protocollata al Comune di Roma Circoscrizione; riferimento protocollo ufficio condono 86/000215155/001 per unità abitativa Via Arzachena n. 23 int. 2 piano primo. Per la domanda in sanatoria riferita all’immobile sito in Via Arzachena n. 23, composta da n. 1 unità immobiliare con destinazione d’uso abitativo, superficie utile abitabile 105 mq; per servizi ed accessori 32,65 mq; Volume totale 381,15 mq., e stata ritirata la concessione in sanatoria n. 110807 del 15/05/1998. Difformità riscontrate dall’esperto stimatore dal raffronto tra la planimetria catastale e lo stato dei luoghi riguardano: - edificazione di fabbricato ad un solo piano fuori terra edificato nella parte terminale della corte esclusiva. - Edificazione di un ripostiglio di modeste dimensioni al piano terra in aderenza alla scala di accesso agli appartamenti; - Frazionamento in due appartamenti dellint. 2 tramite lavvenuta realizzazione di un disimpegno interno allabitazione che permette laccesso separato ai due diversi appartamenti; - Realizzazione di un bagno ed un angolo cottura allinterno dellappartamento di minori dimensioni; - Apertura di una finestra per il bagno nellappartamento di minori dimensioni; - Spostamento di una porta interna del bagno nellappartamento di maggiori dimensioni; - Realizzazione di un balcone verso il distacco su Via Arzachena e la realizzazione di un terrazzo lato opposto a via Arzachena. Nei balconi e nei terrazzi sono state realizzate delle tettoie. Il perito incaricato ha calcolato un deprezzamento di circa € 25.000 perché dovranno essere presentate le pratiche edilizie per la sanatoria del frazionamento delle due unità immobiliari, per le modifiche di prospetto e la regolarizzazione del balcone, del terrazzo e delle tettoie. Si è calcolato un deprezzamento di € 40.000 perché dovrà essere eseguita la demolizione del fabbricato abusivo posto alla fine del cortile e del ripostiglio, compreso il costo del trasporto e lo smaltimento del materiale a discarica, compresa la pratica edilizia. Delle suddette spese si è tenuto conto nella determinazione del valore di stima dell’immobile. Stato di occupazione: l’immobile è occupato dall’esecutato in corso di liberazione. Il tutto come meglio descritto nell’elaborato peritale depositato in atti e nel pignoramento.","VIA ARZACHENA N. 23, Roma (RM)",1,IN CORSO DI LIBERAZIONE,,,,,,,2021-03-16 11:00:00,,senza incanto,Asincrona telematica,,,2021-03-15 23:59:00,154000.0,115500.0,4000.0,,,"16/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,2300 / 2017,2300.0,2017.0,,"COLAMEDICI SILVIA
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,132,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-ascoli-piceno-48-1818198,2021-02-25 23:20,OK,"media/Comune Roma, Roma, Italia/1818198",COD. 2792050,GARA DA APRIRE,APPARTAMENTO,,"Appartamento sito a Roma, Via Ascoli Piceno 48, piani interrato e S1, distinto con il numero interno 1 (uno), composto da complessivi 2,5 vani catastali, confinante con vano scale, cortile interno, proprietà *** o aventi causa, salvo altri.","Via Ascoli Piceno 48, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 71.000,00",APPARTAMENTO,"Appartamento sito a Roma, Via Ascoli Piceno 48, piani interrato e S1, distinto con il numero interno 1 (uno), composto da complessivi 2,5 vani catastali, confinante con vano scale, cortile interno, proprietà *** o aventi causa, salvo altri.","Via Ascoli Piceno 48, Roma (RM)","interrato, S1",LIBERO,2.5,71.00,71.0,,,"Foglio:622, Particella:72, Subalterno:506",2021-03-09 15:00:00,,senza incanto,Asincrona telematica,,,2021-03-08 23:59:00,56800.0,42600.0,5000.0,,,"09/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,826 / 2016,826.0,2016.0,,"Capasso Alberto Vladimiro
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG di Roma srl
(Gestisce la visita del bene)",Ciufolini Romolo,,176,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-augusto-sindici-8-1823520,2021-02-25 23:34,OK,"media/Comune Roma, Roma, Italia/1823520",COD. 4197387,GARA DA APRIRE,ABITAZIONE DI TIPO POPOLARE,,"PIENA PROPRIETA DI APPARTAMENTO USO ABITATIVO, IN ROMA – ZONA TOR CERVARA, IN VIA AUGUSTO SINDICI N. 8, INSERITO IN EDIFICIO COMPOSTO DA QUATTRO PIANI FUORI TERRA E POSTO AL PIANO 4, SENZA ASCENSORE, INTERNO 11, SCALA UNICA, COMPOSTO DA INGRESSO/DISIMPEGNO, TRE CAMERE, CUCINA, BAGNO E TERRAZZINO A LIVELLO PER UNA SUPERFICIE CONVENZIONALE COMPLESSIVA DI MQ 74,74","VIA AUGUSTO SINDICI 8, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO POPOLARE,"QUOTA PARI A 100/100 DEL DIRITTO DI PROPRIETÀ SU APPARTAMENTO DESTINATO AD USO ABITATIVO, SITO IN ROMA – ZONA TOR CERVARA INTERNAMENTE AL GRA E PRECISAMENTE IN VIA AUGUSTO SINDICI N. 8, INSERITO IN EDIFICIO COMPOSTO DA QUATTRO PIANI FUORI TERRA E POSTO AL PIANO 4, INTERNO 11 SCALA UNICA, COMPOSTO DA INGRESSO/DISIMPEGNO, TRE CAMERE, CUCINA, BAGNO E TERRAZZINO A LIVELLO PER UNA SUPERFICIE CONVENZIONALE COMPLESSIVA DI MQ 74,74, CONFINANTE CON LOCALE LAVATOIO CONDOMINIALE, SCALA CONDOMINIALE, UNITÀ IMMOBILIARE INT. 10. LEDIFICIO NON È CORREDATO DA ASCENSORE. L’IMMOBILE RISULTA EDIFICATO CON PROGETTO PROT. 7693/52 E LICENZA 367AR E VARIANTE PROT. 48097/52 AVENTE LIC.1152AR DEL 11.11.52. SUCCESSIVAMENTE A SEGUITO DI PRATICA DI CONDONO CON PROT. N. 237412/86 È STATA RILASCIATA CONCESSIONE IN SANATORIA N. 54813 DEL 16 SETTEMBRE 1997. RILASCIATA AGIBILITÀ CON IL PROTOCOLLO N. 10321/511 DEL 22.4.1965. L’IMMOBILE È CENSITO AL NCEU DI ROMA AL FG. 639, PART. 282, SUB. 11 CATEGORIA A4, Z.C. 6, CL. 4, RENDITA CATASTALE EURO 320,20. NON SONO PRESENTI VINCOLI ARTISTICI, STORICI O ALBERGHIERI. NON SONO PRESENTI DIRITTI DEMANIALI O USI CIVICI. SI EVIDENZIANO DIFFORMITÀ TRA IL PROGETTO E LA PLANIMETRIA CATASTALE E LO STATO DI FATTO POICHÉ IL TERRAZZINO CON RELATIVA PORTA FINESTRA NON RISULTA PRESENTE NEL PROGETTO EDILIZIO MENTRE È RAFFIGURATO SIA NELLA PLANIMETRIA CATASTALE SIA NELL’ELABORATO GRAFICO DELLO STATO DI FATTO. TALE DIFFORMITÀ È SANABILE CON SCIA CON COSTI GIÀ DECURTATI DAL PREZZO DI STIMA. SONO STATE ALTRESÌ RISCONTRATE INFILTRAZIONI IN DANNO DELL’APPARTAMENTO INT. 9 PROVENIENTI DALL’APPARTAMENTO OGGETTO DI PIGNORAMENTO: SI TRATTA DI MACCHIA DI UMIDITÀ PREGRESSA, ORA ASCIUTTA PER MANCATO UTILIZZO DELL’IMMOBILE E IL CUI COSTO PER IL RIPRISTINO È STIMATO IN EURO 800,00, IL CUI COSTO È DECURTATO DAL PREZZO DI STIMA. SONO STATE RISCONTRATE ALTRESÌ DANNI AL SOTTO BALCONE DERIVANTI DA INFILTRAZIONI PROVENIENTI DALLA STESSA PROPRIETÀ, IL CUI COSTO È STIMATO IN EURO 2.000,00 ANCH’ESSO DECURTATO DAL PREZZO DI STIMA. L’IMMOBILE È LIBERO E NELLA DISPONIBILITÀ DELLA PROCEDURA. IL TUTTO MEGLIO DESCRITTO NEGLI ELABORATI PERITALI IN ATTI","VIA AUGUSTO SINDICI 8, Roma (RM)",4,LIBERO,4,"74,4",74.4,,,"Foglio:639, Particella:282, Subalterno:11",2021-03-30 13:00:00,,senza incanto,Asincrona telematica,,,2021-03-29 23:59:00,120000.0,90000.0,5000.0,,,"30/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1180 / 2017,1180.0,2017.0,,"SEBASTIO Giovanna
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",IAPPELLI Miriam,,155,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-beniamino-costantini-77-1807845,2021-02-26 00:01,OK,"media/Comune Roma, Roma, Italia/1807845",COD. 4192829,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"100% del diritto di piena proprietà dell’appartamento sito in Roma in Via Beniamino Costantini, n. 77 edificio A1, scala C, int. 3, piano primo e composto da ingresso, soggiorno/pranzo, corridoio, due camere, due bagni, un ripostiglio. L’appartamento è censito all’Agenzia del Territorio sezione Territorio di Roma, Catasto Fabbricati al foglio 935, particella 211, subalterno 43, cat. A/2, z.c. 4, classe 2, superficie catastale mq 93,00, consistenza 4, rendita catastale Euro 826,33. Libero.","Via Beniamino Costantini, 77, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"100% del diritto di piena proprietà dell’appartamento sito in Roma in Via Beniamino Costantini, n. 77 edificio A1, scala C, int. 3, piano primo e composto da ingresso, soggiorno/pranzo, corridoio, due camere, due bagni, un ripostiglio. L’appartamento è censito all’Agenzia del Territorio sezione Territorio di Roma, Catasto Fabbricati al foglio 935, particella 211, subalterno 43, cat. A/2, z.c. 4, classe 2, superficie catastale mq 93,00, consistenza 4, rendita catastale Euro 826,33. Libero.","Via Beniamino Costantini, 77, Roma (RM)",1,LIBERO,,93 mq,,,,"Foglio:935, Particella:211, Subalterno:43",2021-03-16 16:00:00,,senza incanto,Asincrona telematica,,,2021-03-15 23:59:00,200000.0,150000.0,5000.0,,,"16/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,2202 / 2017,2202.0,2017.0,,"Truffarelli Cristiano
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG di Roma
(Gestisce la visita del bene)",Iappelli Miriam,,177,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-brolo-1-1804315,2021-02-25 23:13,OK,"media/Comune Roma, Roma, Italia/1804315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-casale-di-san-basilio-n-209-1808490,2021-02-25 23:09,OK,"media/Comune Roma, Roma, Italia/1808490",COD. 2805771,GARA CONCLUSA,ABITAZIONE DI TIPO POPOLARE,,Quota pari a 1/1 del diritto di proprietà su appartamento,"Via Casale di San Basilio n. 209, Roma (RM)",4,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO POPOLARE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Casale di San Basilio n. 209, edificio unico, piano primo , interno 3, mq. 67,20 Identificato al Catasto Fabbricati Fg. 290, Part. 265, Sub. 6, Zc. 6 Categoria A4, Cl.6, Cons. 4 vani Lappartamento int. 3 confina con vano scala, distacco su Via del Casale di San Basilio, con appartamento interno2, salvo altri. Costruito in virtù di licenza edilizia n. 998/AR/1952 Certificato di Agibilità rilasciato al n.874 del 07/12/1953. Formalità pregiudizievoli nessuna Stato di occupazione: Limmobile risulta occupato da terzi con contratto di locazione opponibile con scadenza al 30 Ottobre 2022, di fatto libero.","Via Casale di San Basilio n. 209, Roma (RM)",1,LIBERO,4,"67,20",67.2,,,"Foglio:290, Particella:265, Subalterno:6",2021-02-17 11:00:00,,senza incanto,Asincrona telematica,,,2021-02-16 23:59:00,73600.0,55200.0,3000.0,,,"17/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,261 / 2018,261.0,2018.0,,"Bevilacqua Anna
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,156,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-casale-di-san-basilio-n-209-1808491,2021-02-26 00:03,OK,"media/Comune Roma, Roma, Italia/1808491",COD. 2805772,GARA CONCLUSA,ABITAZIONE DI TIPO POPOLARE,,Quota pari a 1/1 del diritto di proprietà su appartamento,"Via Casale di San Basilio n. 209, Roma (RM)",5,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO POPOLARE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Casale di San Basilio n. 209, edificio unico, piano secondo , interno 4, mq. 67,20. Identificato al Catasto Fabbricati Fg. 290, Part. 265, Sub. 7, Zc. 6 Categoria A4 Cl.6, Cons. 4 vani Lappartamento int. 4 confina con vano scala, distacco su Via Casale di San Basilio, appartamento interno 5, salvo altri. Costruito in virtù di licenza edilizia n. 998/AR/1952 Certificato di Agibilità rilasciato al n.874 del 07/12/1953. Formalità pregiudizievoli nessuna Stato di occupazione: Limmobile risulta occupato da terzi con contratto di locazione opponibile con scadenza già disdettata in contratto al l Marzo 2019.","Via Casale di San Basilio n. 209, Roma (RM)",2,IN CORSO DI LIBERAZIONE,4,"67,20",67.2,,,"Foglio:290, Particella:265, Subalterno:7",2021-02-17 11:00:00,,senza incanto,Asincrona telematica,,,2021-02-16 23:59:00,95360.0,71520.0,3000.0,,,"17/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,261 / 2018,261.0,2018.0,,"Bevilacqua Anna
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,156,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-casale-di-san-basilio-n-209-1808492,2021-02-25 22:53,OK,"media/Comune Roma, Roma, Italia/1808492",COD. 2805773,GARA CONCLUSA,ABITAZIONE DI TIPO POPOLARE,,Quota pari a 1/1 del diritto di proprietà su appartamento,"Via Casale di San Basilio n. 209, Roma (RM)",6,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO POPOLARE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Casale di San Basilio n. 209, edificio unico, piano secondo, interno 5, mq. 55,60 Identificato al Catasto Fabbricati Fg. 290, Part. 265, Sub. 8, Zc. 6 Categoria A4 Cl.6, Cons. 3,5 vani Lappartamento int. 5 confina con vano scala, appartamento interno 4, appartamento interno 7, salvo altri. Costruito in virtù di licenza edilizia n. 998/AR/1952 Certificato di Agibilità rilasciato al n.874 del 07/12/1953. Formalità pregiudizievoli nessuna Stato di occupazione: Limmobile risulta occupato da terzi con contratto di locazione opponibile con scadenza al 30 Novembre 2025.","Via Casale di San Basilio n. 209, Roma (RM)",2,OCCUPATO,3.5,"55,60",55.6,,,"Foglio:290, Particella:265, Subalterno:8",2021-02-17 11:00:00,,senza incanto,Asincrona telematica,,,2021-02-16 23:59:00,74560.0,55920.0,3000.0,,,"17/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,261 / 2018,261.0,2018.0,,"Bevilacqua Anna
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,156,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-casale-di-san-basilio-n-209-1808493,2021-02-25 23:08,OK,"media/Comune Roma, Roma, Italia/1808493",COD. 2805774,GARA CONCLUSA,ABITAZIONE DI TIPO POPOLARE,,Quota pari a 1/1 del diritto di proprietà su appartamento,"Via Casale di San Basilio n. 209, Roma (RM)",7,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO POPOLARE,"Quota pari a 1/1 del diritto di proprietà su appartamento sito in Roma, Via Casale di San Basilio n. 209, edificio unico, piano secondo, interno 7, mq. 67,20 Identificato al Catasto Fabbricati Fg. 290, Part. 265, Sub. 9, Zc. 6 Categoria A4 Cl.6, Cons. 4 vani Lappartamento int. 7 confina con vano scala, appartamento interno 5, distacco su Via del casale di San Basilio, salvo altri. Costruito in virtù di licenza edilizia n. 998/AR/1952 Certificato di Agibilità rilasciato al n.874 del 07/12/1953. Formalità pregiudizievoli nessuna Stato di occupazione: Libero da contratti di locazione opponibili.","Via Casale di San Basilio n. 209, Roma (RM)",2,LIBERO,4,"67,20",67.2,,,"Foglio:290, Particella:265, Subalterno:9",2021-02-17 11:00:00,,senza incanto,Asincrona telematica,,,2021-02-16 23:59:00,90240.0,67680.0,3000.0,,,"17/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,261 / 2018,261.0,2018.0,,"Bevilacqua Anna
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,156,,,,,,,,,,,
